id_desdobramento_3;cd_desdobramento_3;nome
1299;1;RECEITA INTRAOR
1300;0;RECEITA INTRAOR
1301;6;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE MEIO AMBIENTE
1302;0;RECEITA INTRAOR
1303;0;DEDU
1304;3;DEDU
1305;0;DEDU
1306;4;DEDU
1307;1;TRANSFERONCIAS PROVENIENTES DE DEPASITO NCO IDENTIFICADOS
1308;4;DEDU
1309;1;DEDU
1310;2;RESULTADO DO BANCO CENTRAL - DEMAIS OPERA
1311;1;REMUNERA
1312;6;DEDU
1313;1;DEDU
1314;1;RECEITAS DE ALIENA
1315;0;RECEITA INTRAOR
1316;2;CONTRIBUI
1317;2;TAXA DE FISCALIZA
1318;0;IMPOSTO SOBRE OPERA
1319;0;IMPOSTOS ESPECOFICOS DE ESTADOS, DF E MUNICOPIOS
1320;0;CONTRIBUI
1321;0;CONTRIBUI
1322;1;CONTRIBUI
1323;1;OUTRAS CONTRIBUI
1324;1;DELEGA
1325;0;DELEGA
1326;0;DELEGA
1327;0;CONTRIBUI
1328;0;DELEGA
1329;1;DELEGA
1330;6;CONTRIBUI
1331;5;CONTRIBUI
1332;1;CONTRIBUI
1333;0;EXPLORA
1334;1;CONTRIBUI
1335;0;ROYALTIES EXCEDENTES PELA PRODU
1336;5;CONTRIBUI
1337;1;CONTRIBUI
1338;0;OUTRAS CONTRIBUI
1339;0;CONTRIBUI
1340;1;CONTRIBUI
1341;0;PETRALEO - REGIME DE PARTILHA DE PRODU
1342;1;BANUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODU
1343;1;ROYALTIES PELA PRODU
1344;0;EXPLORA
1345;0;COMPENSA
1346;0;CONCESSCO, PERMISSCO, AUTORIZA
1347;1;UTILIZA
1348;0;OUTRAS RECEITAS IMOBILI?RIAS
1349;1;REMUNERA
1350;2;REMUNERA
1351;0;COMPENSA
1352;0;PARTICIPA
1353;5;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE SANEAMENTO B?SICO
1354;1;COMPENSA
1355;0;PROMIO DO SEGURO OBRIGATARIO DE DANOS PESSOAIS CAUSADOS POR VEOCULOS AUTOMOTORES DE VIA TERRESTRE - DPVAT
1356;0;TRANSFERONCIAS DO EXTERIOR - ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
1357;0;MULTAS PREVISTAS EM LEGISLA
1358;0;PRESTA
1359;1;TRANSFERONCIAS DOS ESTADOS E DISTRITO FEDERAL A CONSARCIOS PEBLICOS
1360;1;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS PARA O SISTEMA ENICO DE SAEDE - SUS
1361;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTONCIA SOCIAL - FNAS
1362;2;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - REFINANCIAMENTO DA DOVIDA PEBLICA FEDERAL NO MERCADO INTERNO
1363;3;TOTULOS DA DOVIDA AGR?RIA - TDA
1364;5;OPERA
1365;3;COTA-PARTE DO IPI - MUNICOPIOS
1366;9;OUTRAS TRANSFERONCIAS DOS ESTADOS
1367;3;COTA-PARTE ROYALTIES - COMPENSA
1368;2;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - REFINANCIAMENTO DA DOVIDA PEBLICA FEDERAL NO MERCADO EXTERNO
1369;1;RETORNO DE OPERA
1370;1;TRANSFERONCIAS DE ESTADOS DESTINADAS ? ASSISTONCIA SOCIAL
1371;2;TRANSFERONCIAS DE CONVONIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
1372;1;MULTAS DECORRENTES DE SENTEN
1373;2;OPERA
1374;1;COTA-PARTE DO FUNDO DE PARTICIPA
1375;0;ALIENA
1376;0;ALIENA
1377;7;COTA-PARTE DA CONTRIBUI
1378;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
1379;0;RESTITUI
1380;1;RESTITUI
1381;0;RESTITUI
1382;1;AMORTIZA
1383;2;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
1384;1;RESTITUI
1385;0;TRANSFERONCIAS DA UNICO A CONSARCIOS PEBLICOS
1386;5;TRANSFERONCIA DE RECURSOS DO SUS ? GESTCO DO SUS
1387;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO INVESTIMENTO DAS A
1388;2;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA DINHEIRO DIRETO NA ESCOLA - PDDE
1389;0;TRANSFERONCIAS DE OUTRAS INSTITUI
1390;1;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
1391;0;APORTES PERIADICOS PARA AMORTIZA
1392;0;APORTES PERIADICOS PARA COMPENSA
1393;0;RECEITA INTRAOR
1394;0;RECEITA INTRAOR
1395;1;RECEITA INTRAOR
1396;0;RECEITA INTRAOR
1397;0;RECEITA INTRAOR
1398;1;RECEITA INTRAOR
1399;1;RECEITA INTRAOR
1400;1;RECEITA INTRAOR
1401;5;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE SANEAMENTO B?SICO
1402;0;RECEITA INTRAOR
1403;0;RECEITA INTRAOR
1404;1;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS DESTINADOS A PROGRAMAS DE SAEDE
1405;2;DEDU
1406;3;DEDU
1407;3;DEDU
1408;1;DEDU
1409;1;TRANSFERONCIAS PROVENIENTES DE DEPASITO NCO IDENTIFICADOS - ESPECOFICA E/M
1410;0;DEMAIS RECEITAS DE CAPITAL ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
1411;6;DEDU
1412;0;RECEITA INTRAOR
1413;0;RECEITA INTRAOR
1414;1;DEDU
1415;0;TAXAS PELO EXERCOCIO DO PODER DE POLOCIA
1416;3;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - AUTOMAVEIS
1417;0;CONTRIBUI
1418;1;CONTRIBUI
1419;0;DIREITO DE USO DA IMAGEM E DE REPRODU
1420;1;DELEGA
1421;0;SERVI
1422;1;DELEGA
1423;0;SERVI
1424;4;CONTRIBUI
1425;1;CONTRIBUI
1426;0;ROYALTIES MONIMOS PELA PRODU
1427;7;CONTRIBUI
1428;8;CONTRIBUI
1429;4;ROYALTIES MONIMOS PELA PRODU
1430;0;ROYALTIES MONIMOS PELA PRODU
1431;6;CONTRIBUI
1432;1;COTA-PARTE DA CONTRIBUI
1433;0;CONTRIBUI
1434;2;OUTRAS CONCESS?ES FLORESTAIS - DEMAIS VALORES
1435;1;CONTRIBUI
1436;4;REMUNERA
1437;1;CUSTOS DE EDITAL DE CONCESSCO FLORESTAL
1438;0;OUTRAS DELEGA
1439;1;TRANSFERONCIAS DE CONVONIOS DA UNICO PARA O SISTEMA ENICO DE SAEDE - SUS
1440;1;BARREIRAS TCNICAS AO COMRCIO EXTERIOR
1441;1;OUTRAS TRANSFERONCIAS MULTIGOVERNAMENTAIS
1442;1;PROMIO DO SEGURO OBRIGATARIO DE DANOS PESSOAIS CAUSADOS POR VEOCULOS AUTOMOTORES DE VIA TERRESTRE - DPVAT
1443;0;VARIA
1444;1;VARIA
1445;1;ENCARGOS LEGAIS PELA INSCRI
1446;1;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTONCIA SOCIAL - FNAS
1447;0;PARTICIPA
1448;0;OPERA
1449;1;OUTRAS OPERA
1450;0;SERVI
1451;0;RETORNO DE OPERA
1452;2;COTA-PARTE DA COMPENSA
1453;1;MULTAS PREVISTAS NA LEGISLA
1454;0;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - MERCADO EXTERNO
1455;0;OPERA
1456;1;TRANSFERONCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAEDE - REPASSE FUNDO A FUNDO
1457;0;TRANSFERONCIAS DA UNICO - ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
1458;1;ALIENA
1459;1;ALIENA
1460;0;ALIENA
1461;1;INDENIZA
1462;1;ALIENA
1463;5;COTA-PARTE ROYALTIES PELA PARTICIPA
1464;6;COTA-PARTE DO FUNDO ESPECIAL DO PETRALEO - FEP
1465;0;OUTRAS TRANSFERONCIAS DOS ESTADOS
1466;1;OUTRAS TRANSFERONCIAS DOS ESTADOS
1467;0;TRANSFERONCIAS DOS MUNICOPIOS - ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
1468;1;OUTRAS INDENIZA
1469;2;RESTITUI
1470;1;RESTITUI
1471;0;RESTITUI
1472;1;RESTITUI
1473;1;AMORTIZA
1474;0;AMORTIZA
1475;1;RESTITUI
1476;0;TRANSFERONCIAS DE CAPITAL
1477;1;TRANSFERONCIAS DA UNICO A CONSARCIOS PEBLICOS
1478;0;OUTRAS TRANSFERONCIAS DOS MUNICOPIOS
1479;0;RESSARCIMENTO POR OPERADORAS DE SEGUROS PRIVADOS DE ASSISTONCIA A SAEDE
1480;4;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR - PNATE
1481;1;ALIENA
1482;1;TRANSFERONCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS
1483;1;PROMIOS PRESCRITOS DE CONCURSOS DE PROGNASTICOS
1484;0;RECEITA INTRAOR
1485;0;RECEITA INTRAOR
1486;0;RECEITA INTRAOR
1487;0;RECEITA INTRAOR
1488;1;RECEITA INTRAOR
1489;0;RECEITA INTRAOR
1490;0;DEDU
1491;2;DEDU
1492;3;DEDU
1493;3;DEDU
1494;0;DEDU
1495;1;DEDU
1496;0;DEDU
1497;1;DEDU
1498;0;TRANSFERONCIAS PROVENIENTES DE DEPASITO NCO IDENTIFICADOS - ESPECOFICA E/M
1499;0;INTEGRALIZA
1500;6;DEDU
1501;0;DEDU
1502;1;DEDU
1503;1;RECEITA INTRAOR
1504;1;DEDU
1505;1;TAXA DE CONTROLE E FISCALIZA
1506;0;IMPOSTOS SOBRE O COMRCIO EXTERIOR
1507;0;IMPOSTO SOBRE A RENDA DE PESSOA FOSICA - IRPF
1508;1;CONTRIBUI
1509;0;CONTRIBUI
1510;0;IMPOSTOS SOBRE O PATRIMANIO PARA ESTADOS/DF/MUNICOPIOS
1511;1;CONTRIBUI
1512;1;CONTRIBUI
1513;1;PARTICIPA
1514;1;CESSCO DO DIREITO DE OPERACIONALIZA
1515;1;SERVI
1516;1;SERVI
1517;0;DELEGA
1518;1;SERVI
1519;2;DELEGA
1520;0;DELEGA
1521;0;DELEGA
1522;0;SERVI
1523;1;DELEGA
1524;0;CONTRIBUI
1525;4;CESSCO DO DIREITO DE USO DE RADIOFREQUONCIA
1526;2;CONTRIBUI
1527;0;CONTRIBUI
1528;1;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
1529;0;OUTORGA DE EXPLORA
1530;0;CONTRIBUI
1531;1;CONTRIBUI
1532;3;ROYALTIES EXCEDENTES PELA PRODU
1533;1;ROYALTIES EXCEDENTES PELA PRODU
1534;2;CONTRIBUI
1535;0;CONTRIBUI
1536;1;CONCESSCO, PERMISSCO, AUTORIZA
1537;1;CONTRIBUI
1538;0;CONCESSCO DE FLORESTAS NACIONAIS
1539;0;CONTRIBUI
1540;1;CONTRIBUI
1541;2;CONTRATOS DE TRANSI
1542;1;COMPENSA
1543;0;SERVI
1544;1;OUTRAS DELEGA
1545;0;EXPLORA
1546;2;TRANSFERONCIAS DE CONVONIO DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
1547;7;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE
1548;0;TRANSFERONCIAS DO EXTERIOR
1549;0;TRANSFERONCIA DE CONVONIOS DO EXTERIOR
1550;0;ENCARGOS LEGAIS PELA INSCRI
1551;0;TRANSFERONCIAS DOS ESTADOS E DISTRITO FEDERAL A CONSARCIOS PEBLICOS
1552;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE - SUS
1553;0;OPERA
1554;0;EMPRSTIMOS COMPULSARIOS
1555;3;OPERA
1556;4;COTA-PARTE DA CONTRIBUI
1557;1;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
1558;0;OUTROS SERVI
1559;0;MULTAS PREVISTAS EM LEI POR INFRA
1560;0;MULTAS DECORRENTES DE SENTEN
1561;1;OPERA
1562;2;COTA-PARTE DO FUNDO DE PARTICIPA
1563;0;ALIENA
1564;0;ALIENA
1565;1;ALIENA
1566;1;MULTA POR DESCUMPRIMENTO DE OBRIGA
1567;0;INDENIZA
1568;0;INDENIZA
1569;1;INDENIZA
1570;0;ALIENA
1571;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS A
1572;0;RESTITUI
1573;1;AMORTIZA
1574;1;AMORTIZA
1575;1;AMORTIZA
1576;1;AMORTIZA
1577;9;OUTRAS TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS
1578;0;RESTITUI
1579;0;RESTITUI
1580;0;RESTITUI
1581;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
1582;1;TRANSFERONCIA DE CONVONIOS DE INSTITUI
1583;0;REVERSCO DE GARANTIAS
1584;5;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? GESTCO DO SUS
1585;6;OUTRAS TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS, NCO DETALHADAS ANTERIORMENTE
1586;0;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
1587;0;BENS, DIREITOS E VALORES PERDIDOS EM FAVOR DO PODER PEBLICO
1588;0;ALIENA
1589;0;PROMIOS PRESCRITOS DE CONCURSOS DE PROGNASTICOS
1590;0;TRANSFERONCIA DE CONVONIOS DA UNICO E DE SUAS ENTIDADES
1591;0;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
1592;0;RECEITA INTRAOR
1593;0;RECEITA INTRAOR
1594;1;RECEITA INTRAOR
1595;0;RECEITA INTRAOR
1596;0;RECEITA INTRAOR
1597;1;RECEITA INTRAOR
1598;0;RECEITA INTRAOR
1599;0;RECEITA INTRAOR
1600;1;RECEITA INTRAOR
1601;0;RECEITA INTRAOR
1602;0;RECEITA INTRAOR
1603;0;RECEITA INTRAOR
1604;0;DEDU
1605;2;DEDU
1606;2;DEDU
1607;4;DEDU
1608;4;DEDU
1609;1;DEDU
1610;0;TRANSFERONCIAS PROVENIENTES DE DEPASITO NCO IDENTIFICADOS - ESPECOFICA E/DF/M
1611;1;INTEGRALIZA
1612;0;REMUNERA
1613;0;RESGATE DE TOTULOS DO TESOURO
1614;0;RECEITA INTRAOR
1615;0;RECEITA INTRAOR
1616;0;TAXAS DE INSPE
1617;0;TAXAS DE FISCALIZA
1618;0;TAXA DE CONTROLE E FISCALIZA
1619;0;TAXA DE CONTROLE E FISCALIZA
1620;1;IMPOSTO SOBRE A IMPORTA
1621;1;IMPOSTO SOBRE OPERA
1622;1;CONTRIBUI
1623;3;"IMPOSTO SOBRE TRANSMISSCO ""CAUSA MORTIS"" E DOA"
1624;1;ROYALTIES PELA EXPLORA
1625;0;SERVI
1626;0;DELEGA
1627;0;SERVI
1628;2;CONTRIBUI
1629;3;CONTRIBUI
1630;0;DELEGA
1631;0;RECEITA DE SERVI
1632;1;CONTRIBUI
1633;1;CONTRIBUI
1634;0;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
1635;3;ROYALTIES MONIMOS PELA PRODU
1636;0;CONTRIBUI
1637;2;CONTRIBUI
1638;0;PARTICIPA
1639;0;CONTRIBUI
1640;0;CONTRIBUI
1641;1;CONTRIBUI
1642;1;CONTRIBUI
1643;2;FOROS, LAUDOMIOS E TARIFAS DE OCUPA
1644;0;EXPLORA
1645;0;OUTRAS CONTRIBUI
1646;1;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
1647;0;OPERA
1648;6;OPERA
1649;1;SERVI
1650;0;TRANSFERONCIA DA COTA-PARTE DA COMPENSA
1651;0;OPERA
1652;1;REMUNERA
1653;4;OPERA
1654;0;ALIENA
1655;0;PARTICIPA
1656;0;ALIENA
2703;1;AMORTIZA
2704;0;AMORTIZA
2705;1;RESTITUI
2706;1;ALIENA
2707;0;RECEITA INTRAOR
2708;0;RECEITA INTRAOR
2709;0;RECEITA INTRAOR
2710;0;RECEITA INTRAOR
2711;1;RECEITA INTRAOR
2712;0;RECEITA INTRAOR
2713;0;DEDU
2714;2;DEDU
2715;3;DEDU
2716;3;DEDU
2717;0;DEDU
2718;1;DEDU
2719;0;DEDU
2720;1;DEDU
2721;0;INTEGRALIZA
2722;6;DEDU
2723;0;DEDU
2724;1;DEDU
2725;1;RECEITA INTRAOR
2726;1;DEDU
2727;1;TAXA DE CONTROLE E FISCALIZA
2728;1;CONTRIBUI
2729;0;CONTRIBUI
2730;1;CONTRIBUI
2731;1;CONTRIBUI
2732;1;PARTICIPA
2733;1;CESSCO DO DIREITO DE OPERACIONALIZA
2734;1;SERVI
2735;1;SERVI
2736;0;DELEGA
2737;1;SERVI
2738;2;DELEGA
2739;0;DELEGA
2740;0;DELEGA
2741;0;SERVI
2742;1;DELEGA
2743;0;CONTRIBUI
2744;2;CONTRIBUI
2745;0;CONTRIBUI
2746;1;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
2747;0;OUTORGA DE EXPLORA
2748;0;CONTRIBUI
2749;1;CONTRIBUI
2750;3;ROYALTIES EXCEDENTES PELA PRODU
2751;1;ROYALTIES EXCEDENTES PELA PRODU
2752;2;CONTRIBUI
2753;0;CONTRIBUI
2754;1;CONCESSCO, PERMISSCO, AUTORIZA
2755;1;CONTRIBUI
2756;0;CONTRIBUI
2757;1;CONTRIBUI
2758;2;CONTRATOS DE TRANSI
2759;1;COMPENSA
2760;0;SERVI
2761;1;OUTRAS DELEGA
2762;0;EXPLORA
2763;2;TRANSFERONCIAS DE CONVONIO DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
2764;0;ENCARGOS LEGAIS PELA INSCRI
2765;0;OPERA
2766;3;OPERA
2767;4;COTA-PARTE DA CONTRIBUI
2768;1;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
2769;0;OUTROS SERVI
2770;0;MULTAS PREVISTAS EM LEI POR INFRA
2771;0;MULTAS DECORRENTES DE SENTEN
2772;1;OPERA
2773;2;COTA-PARTE DO FUNDO DE PARTICIPA
2774;0;ALIENA
2775;0;ALIENA
2776;1;ALIENA
2777;1;MULTA POR DESCUMPRIMENTO DE OBRIGA
2778;0;INDENIZA
2779;0;INDENIZA
2780;1;INDENIZA
2781;0;ALIENA
2782;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS A
2783;0;RESTITUI
2784;1;AMORTIZA
2785;1;AMORTIZA
2786;1;AMORTIZA
2787;1;AMORTIZA
2788;0;RESTITUI
2789;0;RESTITUI
2790;0;RESTITUI
2791;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
2792;1;TRANSFERONCIA DE CONVONIOS DE INSTITUI
2793;0;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
2794;0;ALIENA
2795;0;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
2796;0;RECEITA INTRAOR
2797;0;RECEITA INTRAOR
2798;1;RECEITA INTRAOR
2799;0;RECEITA INTRAOR
2800;0;RECEITA INTRAOR
2801;1;RECEITA INTRAOR
2802;0;RECEITA INTRAOR
2803;0;RECEITA INTRAOR
2804;1;RECEITA INTRAOR
2805;0;RECEITA INTRAOR
2806;0;RECEITA INTRAOR
2807;0;RECEITA INTRAOR
2808;0;DEDU
2809;2;DEDU
2810;2;DEDU
2811;4;DEDU
2812;4;DEDU
2813;1;DEDU
2814;1;INTEGRALIZA
2815;0;REMUNERA
2816;0;RECEITA INTRAOR
2817;0;RECEITA INTRAOR
3351;3;ROYALTIES EXCEDENTES PELA PRODU
3352;1;ROYALTIES EXCEDENTES PELA PRODU
3353;2;CONTRIBUI
3354;0;CONTRIBUI
3355;1;CONCESSCO, PERMISSCO, AUTORIZA
3356;1;CONTRIBUI
3357;0;CONTRIBUI
3358;1;CONTRIBUI
3359;2;CONTRATOS DE TRANSI
3360;1;COMPENSA
3361;0;SERVI
3362;1;OUTRAS DELEGA
3363;0;EXPLORA
3364;2;TRANSFERONCIAS DE CONVONIO DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
3365;0;ENCARGOS LEGAIS PELA INSCRI
3366;0;OPERA
3367;3;OPERA
3368;4;COTA-PARTE DA CONTRIBUI
3369;1;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
3370;0;OUTROS SERVI
3371;0;MULTAS PREVISTAS EM LEI POR INFRA
3372;0;MULTAS DECORRENTES DE SENTEN
3373;1;OPERA
3374;2;COTA-PARTE DO FUNDO DE PARTICIPA
3375;0;ALIENA
3376;0;ALIENA
3377;1;ALIENA
3378;1;MULTA POR DESCUMPRIMENTO DE OBRIGA
3379;0;INDENIZA
3380;0;INDENIZA
3381;1;INDENIZA
3382;0;ALIENA
3383;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS A
3384;0;RESTITUI
3385;1;AMORTIZA
3386;1;AMORTIZA
3387;1;AMORTIZA
3388;1;AMORTIZA
3389;0;RESTITUI
3390;0;RESTITUI
3391;0;RESTITUI
3392;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
3393;1;TRANSFERONCIA DE CONVONIOS DE INSTITUI
3394;0;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
3395;0;ALIENA
3396;0;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
3397;0;RECEITA INTRAOR
3398;0;RECEITA INTRAOR
3399;1;RECEITA INTRAOR
3400;0;RECEITA INTRAOR
3401;0;RECEITA INTRAOR
3402;1;RECEITA INTRAOR
3403;0;RECEITA INTRAOR
3404;0;RECEITA INTRAOR
3405;1;RECEITA INTRAOR
3406;0;RECEITA INTRAOR
3407;0;RECEITA INTRAOR
3408;0;RECEITA INTRAOR
3409;0;DEDU
3410;2;DEDU
3411;2;DEDU
3412;4;DEDU
3413;4;DEDU
3414;1;DEDU
3415;1;INTEGRALIZA
3416;0;REMUNERA
3417;0;RECEITA INTRAOR
3418;0;RECEITA INTRAOR
4020;9;TRANSFERENCIA DE RECURSOS DO SUS   OUTROS PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO A FUNDO
3419;0;TAXAS DE INSPE
3420;0;TAXAS DE FISCALIZA
3421;0;TAXA DE CONTROLE E FISCALIZA
3422;0;TAXA DE CONTROLE E FISCALIZA
3423;1;IMPOSTO SOBRE A IMPORTA
3424;1;IMPOSTO SOBRE OPERA
3425;1;CONTRIBUI
3426;3;"IMPOSTO SOBRE TRANSMISSCO ""CAUSA MORTIS"" E DOA"
3427;1;ROYALTIES PELA EXPLORA
3428;0;SERVI
3429;0;DELEGA
3430;0;SERVI
3431;2;CONTRIBUI
3432;3;CONTRIBUI
3433;0;DELEGA
3434;0;RECEITA DE SERVI
3435;1;CONTRIBUI
3436;1;CONTRIBUI
3437;0;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
3438;3;ROYALTIES MONIMOS PELA PRODU
3439;0;CONTRIBUI
3440;2;CONTRIBUI
3441;0;PARTICIPA
3442;0;CONTRIBUI
3443;0;CONTRIBUI
3444;1;CONTRIBUI
3445;1;CONTRIBUI
3446;2;FOROS, LAUDOMIOS E TARIFAS DE OCUPA
3447;0;EXPLORA
3448;0;OUTRAS CONTRIBUI
3449;1;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
3450;0;OPERA
3451;6;OPERA
3452;1;SERVI
3453;0;TRANSFERONCIA DA COTA-PARTE DA COMPENSA
3454;0;OPERA
3455;1;REMUNERA
3456;4;OPERA
3457;0;ALIENA
3458;0;PARTICIPA
3459;0;ALIENA
3460;8;COTA-PARTE DO IMPOSTO SOBRE OPERA
3461;1;ALIENA
3462;2;ALIENA
3463;1;RESTITUI
3464;0;AMORTIZA
3465;2;TRANSFERONCIA DE RECURSOS DO SUS ? ATEN
3466;1;OUTRAS RESTITUI
3467;0;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS - BLOCO INVESTIMENTOS NA REDE DE SERVI
3468;0;TRANSFERONCIAS DE INSTITUI
3469;1;APORTES PERIADICOS PARA AMORTIZA
3470;0;COMPENSA
3471;0;RECEITA INTRAOR
3472;0;RECEITA INTRAOR
3473;0;RECEITA INTRAOR
3474;0;RECEITA INTRAOR
3475;9;RECEITA INTRAOR
3476;0;RECEITA INTRAOR
3477;1;RECEITA INTRAOR
3478;1;RECEITA INTRAOR
3479;1;RECEITA INTRAOR
3480;2;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
3481;2;DEDU
3482;3;DEDU
3483;1;DEDU
3484;0;DEDU
3485;1;DEDU
3486;1;DEDU
3487;0;RECEITA INTRAOR
3488;0;RECEITA INTRAOR
3489;1;TAXAS DE INSPE
3490;3;CONTRIBUI
3491;1;TAXA DE CONTROLE E FISCALIZA
3492;1;IMPOSTO SOBRE A EXPORTA
3493;2;IMPOSTO SOBRE OPERA
3494;0;CONTRIBUI
3495;0;CONTRIBUI
3496;1;OUTRAS CONTRIBUI
3497;0;CONTRIBUI
3498;1;CONTRIBUI
3499;1;DIREITO DE USO DA IMAGEM E DE REPRODU
3500;1;SERVI
3501;1;DELEGA
3502;1;DELEGA
3503;0;CONTRIBUI
3504;3;CONTRIBUI
3505;9;OUTRAS DELEGA
3506;0;DEMAIS DELEGA
3507;6;CONTRIBUI
3508;0;CONTRIBUI
3509;1;CONTRIBUI
3510;0;CONTRIBUI
3511;1;ROYALTIES EXCEDENTES PELA PRODU
3512;2;CONTRIBUI
3513;9;CONTRIBUI
3514;2;CONTRIBUI
3515;1;CONTRIBUI
3516;1;CONTRIBUI
3517;0;ALUGUIS, ARRENDAMENTOS, FOROS, LAUDOMIOS, TARIFAS DE OCUPA
3518;0;CONTRIBUI
3519;0;COTA-PARTE DA CONTRIBUI
3520;0;CONTRIBUI
3521;1;CONTRIBUI
3522;0;CONTRIBUI
3523;1;ADICIONAL ? CONTRIBUI
3524;0;EXPLORA
3525;0;CONTRIBUI
3526;0;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
3527;4;OPERA
3528;7;OPERA
3529;5;OUTRAS PARTICIPA
3530;0;MULTAS PREVISTAS NA LEGISLA
3531;0;OUTRAS OPERA
3532;3;COTA-PARTE DO FUNDO DE PARTICIPA
3533;4;COTA-PARTE DO FUNDO DE PARTICIPA
3534;0;MULTA POR DESCUMPRIMENTO DE OBRIGA
3535;1;INDENIZA
3536;0;INDENIZA
3537;3;COTA-PARTE ROYALTIES - COMPENSA
3538;4;COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODU
3539;0;AMORTIZA
3540;0;RESTITUI
3541;1;RESTITUI
3542;1;AMORTIZA
3543;1;RESTITUI
3544;1;RESTITUI
