id_unidade_orc;ano_exercicio;cd_unidade_orc;id_grupo_administracao;grupo_administracao;id_administracao;administracao;nome
2474;2010;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
2475;2010;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2476;2010;2251;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
2477;2011;1601;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE PRIORIDADES ESTRATEGICAS
2478;2004;4011;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO MINERO-METALURGICO
2479;2004;2041;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;LOTERIA DO ESTADO DE MINAS GERAIS
2480;2004;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2481;2004;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2482;2004;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ADVOCACIA-GERAL DO ESTADO
2483;2010;2431;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE
2484;2010;2441;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MG
2485;2003;4011;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO MINERO-METALURGICO
2486;2003;4051;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO A INDUSTRIALIZACAO
2487;2002;2111;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO RURAL MINEIRA - RURALMINAS
2488;2006;2141;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
2489;2006;2171;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE ARTE DE OURO PRETO
2490;2007;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2491;2007;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2492;2007;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
2493;2002;3111;5;EMPRESAS DEPENDENTES;5;EMPRESAS SUBVENCIONADAS;EMPRESA MINEIRA DE TURISMO
2494;2002;5041;5;EMPRESAS DEPENDENTES;5;EMPRESAS SUBVENCIONADAS;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MG
2495;2002;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
2496;2009;2271;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2497;2005;1291;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE MINAS E ENERGIA
2498;2005;4451;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
2499;2005;9901;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RECEITA GERAL DO ESTADO
2500;2005;1911;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS
2501;2003;1111;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
2502;2003;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
2503;2003;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
2504;2003;2161;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EDUCACIONAL CAIO MARTINS
2505;2008;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
2506;2008;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2507;2012;1911;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS
2508;2005;1491;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE GOVERNO
2509;2005;1501;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2510;2005;1521;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;AUDITORIA-GERAL DO ESTADO DE MINAS GERAIS
2511;2005;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
2512;2004;1401;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
2513;2004;9801;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;FOLHA DE PESSOAL CENTRALIZADA
2514;2012;1991;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RESERVA DE CONTINGENCIA
2515;2012;2411;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
2516;2012;9801;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;FOLHA DE PESSOAL CENTRALIZADA
2517;2012;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DEFESA SOCIAL
2518;2012;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
2519;2011;1091;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA
2520;2011;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR
2521;2011;1461;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
2522;2004;1461;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
2523;2004;1101;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
2524;2005;4011;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO MINERO-METALURGICO
2525;2012;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
2526;2003;4171;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
2527;2003;4181;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2528;2003;4261;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO DE INDUSTRIAS ESTRATEGICAS
2529;2008;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2530;2008;4441;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2531;2008;4491;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE CULTURA
2532;2008;4511;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO AO DESENVOLVIMENTO
2533;2010;2281;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
2534;2010;4291;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE SAUDE
2535;2010;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
2536;2010;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
2537;2010;4451;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
2538;2010;1915;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRANSFERENCIAS DO ESTADO A EMPRESAS
2539;2010;9901;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RECEITA GERAL DO ESTADO
2540;2010;4411;4;FUNDOS;4;FUNDOS;FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE ASSENTAMENTOS AGRARIOS
2541;2010;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
2542;2010;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
2543;2010;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
2544;2003;5261;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;TREM METROPOLITANO DE BELO  HORIZONTE S.A.
2545;2007;1471;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
2546;2006;1341;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;COORDENADORIA DE APOIO E ASSISTENCIA A PESSOA DEFICIENTE
2547;2006;1915;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRANSFERENCIAS DO ESTADO A EMPRESAS
2548;2006;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2549;2010;1501;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2550;2010;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
2551;2010;1101;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
2552;2010;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
2553;2010;4491;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE CULTURA
2554;2010;4511;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO AO DESENVOLVIMENTO
2555;2008;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ADVOCACIA-GERAL DO ESTADO
2556;2013;1191;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE FAZENDA
2557;2013;1231;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO
2558;2013;4581;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DO CAFE
2559;2013;1341;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;COORDENADORIA DE APOIO E ASSISTENCIA A  PESSOA DEFICIENTE
2560;2013;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
2561;2013;4251;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
2562;2013;1491;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE GOVERNO
2563;2007;2231;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
2564;2007;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2565;2007;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
2566;2007;2331;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PESOS E MEDIDAS DO ESTADO DE MINAS GERAIS
2567;2007;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
2568;2007;1341;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;COORDENADORIA DE APOIO E ASSISTENCIA A PESSOA DEFICIENTE
2569;2007;1371;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
2570;2007;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
2571;2007;2421;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
2572;2013;4431;4;FUNDOS;4;FUNDOS;FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
2573;2013;2081;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO TECNOLOGICO DE MINAS GERAIS
2574;2013;2181;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CLOVIS SALGADO
2575;2013;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2576;2013;2381;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
2577;2013;2411;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
2578;2014;4421;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
2579;2014;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2580;2014;4321;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES
2581;2014;1571;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS
2582;2014;1581;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TRABALHO E EMPREGO
2583;2014;4551;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE M
2584;2014;4381;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
2585;2014;2351;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2586;2014;2361;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2587;2014;2381;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
2588;2014;2391;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
2589;2014;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
2590;2014;4111;4;FUNDOS;4;FUNDOS;FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2591;2014;4261;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DOS DIREITO DO IDOSO
2592;2015;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2593;2015;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ADVOCACIA-GERAL DO ESTADO
2594;2015;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR
2595;2015;4181;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2596;2015;1561;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CIDADE ADMINISTRATIVA
2597;2015;1661;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;INTENDENCIA
2598;2015;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
2599;2015;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
2600;2015;2271;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2601;2015;2401;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA
2602;2015;4171;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
2603;2005;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
2604;2006;1021;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
2605;2006;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2606;2006;4041;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
2607;2006;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2608;2006;4051;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO A INDUSTRIALIZACAO
2609;2006;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2610;2006;2161;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EDUCACIONAL CAIO MARTINS
2611;2013;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2612;2013;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
2613;2014;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2614;2014;4441;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2615;2014;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
2616;2008;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
2617;2008;2141;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
2618;2008;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
2619;2008;2171;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE ARTE DE OURO PRETO
2620;2008;2211;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO TV MINAS CULTURAL E EDUCATIVA
2621;2008;2301;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2622;2008;2321;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
2623;2002;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
2624;2009;4451;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
2625;2009;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
2626;2009;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
2627;2009;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2628;2009;1521;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;AUDITORIA-GERAL DO ESTADO DE MINAS GERAIS
2629;2002;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2630;2002;1171;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE RECURSOS HUMANOS E ADMINISTRACAO
2631;2002;1191;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE FAZENDA
2632;2002;4181;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2633;2002;1261;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO
2634;2002;1381;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA ESTADO TRABALHO,ASSIST.SOCIAL,CRIANCA E ADOLESCENTE
2635;2002;2041;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;LOTERIA DO ESTADO DE MINAS GERAIS
2636;2002;2051;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;COMISSAO DE DESENVOLVIMENTO DO VALE DO JEQUITINHONHA
2637;2011;2141;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
2638;2011;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2639;2012;1021;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
2640;2012;1071;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
2641;2012;2081;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO TECNOLOGICO DE MINAS GERAIS
2642;2012;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
2643;2007;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
2644;2007;4501;4;FUNDOS;4;FUNDOS;FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
2645;2007;1231;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO
2646;2007;1531;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
2647;2012;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
2648;2009;4481;4;FUNDOS;4;FUNDOS;FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
2649;2009;1931;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
2650;2009;4491;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE CULTURA
2651;2009;1541;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
2652;2005;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
2653;2005;1161;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
2654;2011;2381;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
2655;2012;4551;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS
2656;2011;2311;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE ESTADUAL DE MONTES CLAROS
2657;2011;3151;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;RADIO INCONFIDENCIA LTDA.
2658;2011;4091;4;FUNDOS;4;FUNDOS;FUNDO PARA A INFANCIA E A ADOLESCENCIA
2659;2012;2201;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
2660;2012;2211;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO TV MINAS CULTURAL E EDUCATIVA
2661;2012;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR
2662;2004;5111;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA MINEIRA DE TURISMO
2663;2004;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
