id_unidade_orc,sqa_unidade_orcam,ano_exercicio,cd_unidade_orc,id_grupo_administracao,grupo_administracao,id_administracao,administracao,nome
2151,1597.0,2013,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
2152,1602.0,2013,1481,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL
2153,1606.0,2013,4561,4,FUNDOS,4,FUNDOS,FUNDO DE ERRADICA  O DA MIS RIA
2154,1608.0,2013,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2155,1610.0,2013,1511,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2156,751.0,2007,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
2157,753.0,2007,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
2226,745.0,2007,1141,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
2227,219.0,2003,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
2228,467.0,2005,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2229,1329.0,2011,2361,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2230,1330.0,2011,2371,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE AGROPECUARIA
2231,1542.0,2012,4531,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
2232,1555.0,2012,4571,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL PARA A CIDADANIA FISCAL MINEIRA
2233,1355.0,2011,4331,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO METROPOLITANO
2234,1359.0,2011,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
2235,322.0,2004,3111,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA MINEIRA DE TURISMO
2236,335.0,2004,3151,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,RADIO INCONFIDENCIA LTDA.
2237,230.0,2003,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
2238,240.0,2003,2361,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2239,259.0,2003,1931,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
2240,269.0,2003,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
2241,1361.0,2011,4441,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2242,500.0,2005,2231,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
2243,501.0,2005,1241,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SEGURANCA PUBLICA
2244,513.0,2005,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
2245,985.0,2009,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2246,986.0,2009,4041,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
2247,993.0,2009,1071,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
2248,999.0,2009,1091,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA
2249,1001.0,2009,4091,4,FUNDOS,4,FUNDOS,FUNDO PARA A INFANCIA E A ADOLESCENCIA
2250,1020.0,2009,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
2251,1022.0,2009,2171,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
2252,1481.0,2012,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
2253,1490.0,2012,1341,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,COORDENADORIA DE APOIO E ASSISTENCIA A  PESSOA DEFICIENTE
2254,361.0,2004,2251,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
2255,376.0,2004,1301,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TRANSPORTES E OBRAS PUBLICAS
2256,1161.0,2010,2161,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
2257,319.0,2004,4101,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE HABITACAO
2258,321.0,2004,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
2259,67.0,2002,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
2260,144.0,2003,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
2261,607.0,2006,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
2262,708.0,2006,4491,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE CULTURA
2263,709.0,2006,4501,4,FUNDOS,4,FUNDOS,FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
2264,716.0,2007,2041,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
2265,730.0,2007,2081,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CENTRO TECNOLOGICO DE MINAS GERAIS
2266,740.0,2007,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2267,79.0,2002,2201,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS - IEPHA
2268,82.0,2002,2241,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2269,88.0,2002,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
2270,92.0,2002,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2271,93.0,2002,2361,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2272,100.0,2002,3041,5,EMPRESAS DEPENDENTES,5,EMPRESAS SUBVENCIONADAS,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2273,115.0,2002,5151,5,EMPRESAS DEPENDENTES,5,EMPRESAS SUBVENCIONADAS,RADIO INCONFIDENCIA LTDA
2274,128.0,2002,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
2275,1500.0,2012,1915,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRANSFERENCIAS DO ESTADO A EMPRESAS
2276,1501.0,2012,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
2277,1035.0,2009,2231,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
2278,1038.0,2009,1251,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE MINAS GERAIS
2279,1045.0,2009,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
2280,1055.0,2009,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
2281,1057.0,2009,4331,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO METROPOLITANO
2282,531.0,2005,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2283,538.0,2005,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
2284,172.0,2003,3111,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA MINEIRA DE TURISMO
2285,186.0,2003,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
2286,931.0,2008,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
2287,947.0,2008,9999,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EMG - ADMINISTRACAO DIRETA
2288,559.0,2005,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA
2289,569.0,2005,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
2290,402.0,2004,1931,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
2291,403.0,2004,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
2292,406.0,2004,4401,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROMOCAO DOS DIREITOS HUMANOS
2293,422.0,2004,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2294,1506.0,2012,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
2295,1515.0,2012,1491,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERNO
2296,1519.0,2012,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
2158,773.0,2007,4251,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
2159,794.0,2007,2361,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2160,812.0,2007,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO MG"
2161,1619.0,2013,1601,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE PRIORIDADES ESTRATEGICAS
2162,1632.0,2013,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
2163,1639.0,2013,2121,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
2164,1642.0,2013,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
2165,1666.0,2013,2421,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
2166,1734.0,2014,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
2167,1737.0,2014,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO E ESPORTES
2168,1742.0,2014,4481,4,FUNDOS,4,FUNDOS,FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
2169,1755.0,2014,4561,4,FUNDOS,4,FUNDOS,FUNDO DE ERRADICA  O DA MIS RIA
2170,1764.0,2014,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
2171,1778.0,2014,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
2172,1791.0,2014,4541,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
2173,1804.0,2014,2281,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
2174,1809.0,2014,2331,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS
2175,1824.0,2014,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
2176,1846.0,2014,4501,4,FUNDOS,4,FUNDOS,FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
2177,1854.0,2014,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
2178,1875.0,2015,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
2179,1883.0,2015,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
2180,1888.0,2015,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
2181,2002.0,2015,1651,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADA"
2182,1901.0,2015,4261,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DOS DIREITOS DO IDOSO
2183,1908.0,2015,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
2184,1910.0,2015,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
2185,1938.0,2015,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
2186,1943.0,2015,2261,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EZEQUIEL DIAS
2187,1948.0,2015,2311,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE ESTADUAL DE MONTES CLAROS
2188,1949.0,2015,2321,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
2189,1960.0,2015,2441,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
2190,1963.0,2015,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2191,1967.0,2015,4581,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DO CAFE
2192,1971.0,2015,4101,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE HABITACAO
2193,1984.0,2015,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
2194,558.0,2005,1431,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERNO E DE ASSUNTOS MUNICIPAIS
2195,578.0,2005,4481,4,FUNDOS,4,FUNDOS,FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
2196,619.0,2006,3151,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,RADIO INCONFIDENCIA LTDA.
2197,626.0,2006,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
2198,1694.0,2013,4501,4,FUNDOS,4,FUNDOS,FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
2199,1709.0,2014,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2200,1715.0,2014,1081,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO
2201,872.0,2008,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2202,874.0,2008,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2203,920.0,2008,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
2204,921.0,2008,2331,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DE MINAS GERAIS
2205,924.0,2008,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2206,1060.0,2009,2361,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2207,1084.0,2009,4431,4,FUNDOS,4,FUNDOS,FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
2208,22.0,2002,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
2209,26.0,2002,1921,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEPLAN - PROGRAMAS DIVERSOS
2210,29.0,2002,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
2211,31.0,2002,4401,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROMOCAO DOS DIREITOS HUMANOS
2212,33.0,2002,1231,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO"
2213,60.0,2002,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
2214,1119.0,2010,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2215,1120.0,2010,2011,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
2216,1298.0,2011,1915,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRANSFERENCIAS DO ESTADO A EMPRESAS
2217,1301.0,2011,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
2218,1303.0,2011,2041,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
2219,1309.0,2011,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
2220,1315.0,2011,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
2221,1316.0,2011,2201,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS - IEPHA
2222,1413.0,2012,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2223,1442.0,2012,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2224,819.0,2007,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2225,830.0,2007,4461,4,FUNDOS,4,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCIA
2587,1813.0,2014,2381,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
2588,1814.0,2014,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
2589,1842.0,2014,4061,4,FUNDOS,4,FUNDOS,FUNDO PRO-FLORESTA
2590,1843.0,2014,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2591,1855.0,2014,4261,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DOS DIREITO DO IDOSO
2592,1860.0,2015,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2593,1862.0,2015,1081,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO
2594,1872.0,2015,1221,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR"
2595,1906.0,2015,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2596,1911.0,2015,1561,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CIDADE ADMINISTRATIVA
2597,1912.0,2015,1661,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,INTENDENCIA
2598,1919.0,2015,4461,4,FUNDOS,4,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCIA
2599,1929.0,2015,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
2600,1944.0,2015,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2601,1956.0,2015,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA
2602,1985.0,2015,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
2603,551.0,2005,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
2604,583.0,2006,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
2605,586.0,2006,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2606,587.0,2006,4041,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
2607,589.0,2006,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2608,591.0,2006,4051,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO A INDUSTRIALIZACAO
2609,611.0,2006,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2610,623.0,2006,2161,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
2611,1672.0,2013,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2612,1704.0,2013,9999,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EMG - ADMINISTRACAO DIRETA
2613,1713.0,2014,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2614,1717.0,2014,4441,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2615,1721.0,2014,1141,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
2616,868.0,2008,2101,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
2617,878.0,2008,2141,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
2618,879.0,2008,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
